A,C,X,Y,Z
80.22284122562674,160.44568245125348,9.638675558676368e-05,0.4581018969494508,-0.42049252977557217
80.72423398328691,161.44846796657382,9.162274415075444e-05,0.4604895636344164,-0.42422349387866376
81.22562674094708,162.45125348189416,8.68306678398767e-05,0.46285698087971383,-0.4279887049704456
81.72701949860723,163.45403899721447,8.201199449331398e-05,0.46520321556400734,-0.43178825903650875
82.2284122562674,164.4568245125348,7.716820016412385e-05,0.46752732635879646,-0.43562222956462193
82.72980501392757,165.45961002785515,7.230076849396028e-05,0.46982836432544506,-0.43949066728810493
83.23119777158774,166.4623955431755,6.741119045727828e-05,0.47210537351913917,-0.44339359994447847
83.73259052924791,167.46518105849583,6.250096379289971e-05,0.47435739159949186,-0.44733103205017244
84.23398328690807,168.46796657381614,5.7571592492422496e-05,0.47658345044727257,-0.451302944691065
84.73537604456824,169.47075208913648,5.262458648758184e-05,0.4787825767868994,-0.455309295329144
85.23676880222841,170.47353760445682,4.766146113865943e-05,0.48095379281424133,-0.459350017625475
85.73816155988858,171.47632311977716,4.268373660920588e-05,0.48309611682931264,-0.4634250212795479
86.23955431754875,172.4791086350975,3.769293769551041e-05,0.4852085638734245,-0.4675341918851714
86.74094707520891,173.48189415041782,3.2690593087636444e-05,0.48729014637035806,-0.4716773908030554
87.24233983286906,174.48467966573813,2.7678235056782796e-05,0.4893398747711106,-0.47585445505004387
87.74373259052925,175.4874651810585,2.2657398943692897e-05,0.49135675820179253,-0.48006519720531493
88.24512534818942,176.49025069637884,1.7629622647064025e-05,0.49333980511421116,-0.4843094053334145
88.74651810584956,177.49303621169912,1.2596446254065086e-05,0.4952880239387092,-0.48858684292433985
89.24791086350974,178.4958217270195,7.5594114434807125e-06,0.4972004237388038,-0.49289724885064956
89.74930362116993,179.49860724233986,2.5200611162290443e-06,0.4990760148671783,-0.49724033734166717
89.74930362116993,180.5013927576602,-2.5200611162290443e-06,0.500908769548586,-0.49723231811410895
89.24791086350976,181.50417827298048,-7.5594114434807125e-06,0.5026977053867714,-0.49282508501382605
88.7465181058496,182.50696378830085,-1.2596446254065086e-05,0.5044468860200164,-0.48838643898826994
88.24512534818942,183.50974930362116,-1.7629622647064025e-05,0.5061553389248623,-0.48391676401245576
87.74373259052925,184.51253481894153,-2.2657398943692897e-05,0.5078220961424981,-0.47941646843479546
87.24233983286906,185.51532033426184,-2.7678235056782796e-05,0.5094461949298117,-0.4748859849002862
